DATE,OPEN,HIGH,LOW,CLOSE
01/03/2022,1908.73,1950.05,1901.3,1944.7
28/02/2022,1888.7,1928.82,1888.52,1908.6
25/02/2022,1903.5,1921.18,1882.9,1888.7
24/02/2022,1907.61,1974.24,1879.05,1902.94
23/02/2022,1898.2,1910.39,1889.64,1908.1
22/02/2022,1903.36,1914.08,1891.59,1898.2
21/02/2022,1894.4,1908.2,1887.6,1903.36
18/02/2022,1897.59,1902.42,1886.5,1894.4
17/02/2022,1868.84,1900.99,1867,1897.7
16/02/2022,1852.31,1872.5,1849.5,1868.84
15/02/2022,1871.1,1879.36,1844.48,1852.31
14/02/2022,1858.11,1873.96,1850.6,1871.1
11/02/2022,1826.49,1865.19,1821.1,1858.44
10/02/2022,1832.25,1841.86,1821.53,1826.49
09/02/2022,1825.81,1835.73,1824.2,1833
08/02/2022,1820.1,1828.74,1814.8,1825.5
07/02/2022,1805.8,1823.52,1805.8,1820.1
04/02/2022,1804.5,1814.88,1792.31,1805.8
03/02/2022,1805.95,1808.95,1788.68,1804.4
02/02/2022,1800.38,1810.76,1794.36,1805.96
01/02/2022,1797.2,1808.75,1795.4,1800.38
31/01/2022,1791.32,1799.8,1784.4,1796.4
28/01/2022,1796.35,1799.4,1780.3,1795
27/01/2022,1819.37,1822.13,1791.8,1797.3
26/01/2022,1847.88,1850.05,1815.24,1819.42
25/01/2022,1841.91,1853.78,1835.02,1847.7
24/01/2022,1832.6,1844.2,1829.77,1842.3
21/01/2022,1838.4,1843.05,1828.34,1832.6
20/01/2022,1840.36,1847.76,1835.88,1838.49
19/01/2022,1813.43,1843.3,1809.8,1839.2
18/01/2022,1818.24,1822.72,1805.4,1812.86
17/01/2022,1816.7,1823.1,1812.8,1818.53
14/01/2022,1821.74,1829.09,1814.6,1816.7
13/01/2022,1825.68,1827.96,1812.38,1821.78
12/01/2022,1821.5,1827.96,1814.3,1825.84
11/01/2022,1800.7,1823.11,1799.5,1820.74
10/01/2022,1778.5,1802.29,1778.5,1801
07/01/2022,1790.7,1798.61,1782.52,1795.92
06/01/2022,1809.7,1811.41,1786.1,1790.7
05/01/2022,1814,1829.56,1808.25,1809.7
04/01/2022,1801.1,1816.57,1798.3,1814
03/01/2022,1828,1831.65,1797.9,1801.1
31/12/2021,1814.1,1830.29,1813.7,1829.24
30/12/2021,1804.4,1817.07,1795.88,1814.1
29/12/2021,1804.8,1807.59,1789.27,1804.4
28/12/2021,1811.7,1820.06,1804.1,1806
27/12/2021,1801.9,1813.45,1801.9,1811.1
24/12/2021,1807.85,1812.3,1801.9,1801.9
23/12/2021,1802.49,1810.69,1799.08,1807.8
22/12/2021,1788.4,1804.95,1785.3,1802.49
21/12/2021,1790.51,1800.34,1784.86,1788.4
20/12/2021,1796.9,1804.09,1787.9,1790.51
17/12/2021,1799,1814.21,1795.7,1797.93
16/12/2021,1776.4,1799.64,1775.3,1799
15/12/2021,1770.5,1780.74,1753.96,1776.5
14/12/2021,1786.96,1789.47,1766.58,1770.5
13/12/2021,1781.7,1791.17,1781.5,1787.01
10/12/2021,1774.6,1789.25,1769.5,1781.7
09/12/2021,1782.7,1787.5,1773.4,1774.6
08/12/2021,1783.8,1792.95,1779.1,1782.7
07/12/2021,1777.9,1787.65,1772.35,1783.8
06/12/2021,1782.3,1787.55,1775.8,1777.9
03/12/2021,1768.3,1786.11,1766.08,1782.3
02/12/2021,1780.1,1783.1,1761.92,1768.3
01/12/2021,1773.9,1793.79,1771.5,1781.13
30/11/2021,1784.2,1808.63,1769.81,1773.9
29/11/2021,1791.6,1799.3,1779.31,1784.2
26/11/2021,1788.5,1815.27,1780.86,1791.6
25/11/2021,1788.3,1795.06,1785.2,1788.5
24/11/2021,1788.7,1796.24,1778.48,1788.3
23/11/2021,1804.62,1812.31,1781,1788.7
22/11/2021,1844.8,1849.05,1801.6,1804.3
19/11/2021,1858.6,1865.17,1842.96,1844.8
18/11/2021,1866.43,1870.93,1854.95,1858.6
17/11/2021,1850.2,1867.91,1848.8,1867
16/11/2021,1862.4,1877.01,1848.4,1850.2
15/11/2021,1863.9,1869.97,1855.6,1862.4
12/11/2021,1861.8,1868.47,1844.8,1864.74
11/11/2021,1848.2,1865.79,1842.8,1861.2
10/11/2021,1830.8,1868.16,1822.3,1848.9
09/11/2021,1823.14,1832.65,1818.9,1831.5
08/11/2021,1816.7,1826.26,1812.38,1823.6
05/11/2021,1791.02,1818.16,1784.97,1816.7
04/11/2021,1774.57,1798.87,1770.6,1790.97
03/11/2021,1787.3,1788.11,1758.69,1774.6
02/11/2021,1792.34,1796.3,1785.3,1786.1
01/11/2021,1779.8,1795.62,1778.1,1792.56
29/10/2021,1798,1801.03,1771.8,1782.76
28/10/2021,1796.2,1810.19,1792.23,1798.2
27/10/2021,1792.6,1798.99,1783.3,1795.7
26/10/2021,1806.81,1808.27,1782.34,1792.6
25/10/2021,1791.52,1809.84,1791.3,1807.4
22/10/2021,1782.6,1813.63,1781.7,1792.28
21/10/2021,1781.6,1789.28,1776.4,1782.6
20/10/2021,1769.2,1788.33,1766.6,1781.6
19/10/2021,1764.5,1785.07,1761.6,1769.2
18/10/2021,1766.5,1772,1760.1,1764.53
15/10/2021,1795,1796.34,1764.88,1766.45
14/10/2021,1792.9,1800.33,1786.5,1795.3
13/10/2021,1759.5,1795.89,1757.93,1792.4
