DATE,OPEN,HIGH,LOW,CLOSE
04/01/2021,89.711,89.944,89.423,89.907
01/01/2021,89.931,89.931,89.931,89.931
31/12/2020,89.612,89.978,89.516,89.923
30/12/2020,89.979,89.979,89.559,89.604
29/12/2020,90.209,90.227,89.853,89.969
28/12/2020,90.199,90.378,89.980,90.288
25/12/2020,90.330,90.423,90.195,90.200
24/12/2020,90.278,90.381,90.151,90.329
23/12/2020,90.520,90.666,90.156,90.332
22/12/2020,90.090,90.718,90.059,90.606
21/12/2020,90.256,91.018,90.016,90.092
18/12/2020,89.828,90.258,89.828,90.256
17/12/2020,90.272,90.272,89.730,89.805
16/12/2020,90.492,90.704,90.128,90.243
15/12/2020,90.693,90.821,90.423,90.476
14/12/2020,90.765,90.905,90.421,90.710
11/12/2020,90.738,91.041,90.616,90.765
10/12/2020,91.059,91.151,90.666,90.776
09/12/2020,90.919,91.200,90.693,91.102
08/12/2020,90.899,91.017,90.752,90.938
07/12/2020,90.817,91.238,90.617,90.863
04/12/2020,90.712,90.872,90.476,90.817
03/12/2020,91.055,91.091,90.511,90.696
02/12/2020,91.191,91.501,90.991,91.018
01/12/2020,91.945,91.945,91.158,91.186
30/11/2020,91.720,92.051,91.517,91.991
27/11/2020,92.020,92.047,91.718,91.720
26/11/2020,91.946,92.172,91.845,92.031
25/11/2020,92.112,92.260,91.928,91.994
24/11/2020,92.526,92.559,92.129,92.161
23/11/2020,92.353,92.800,92.016,92.519
20/11/2020,92.342,92.432,92.206,92.354
19/11/2020,92.560,92.720,92.237,92.343
18/11/2020,92.442,92.514,92.213,92.409
17/11/2020,92.494,92.608,92.267,92.438
16/11/2020,92.657,92.844,92.464,92.549
13/11/2020,92.954,93.005,92.653,92.657
12/11/2020,93.011,93.136,92.775,92.958
11/11/2020,92.700,93.208,92.621,92.991
10/11/2020,92.762,92.974,92.604,92.728
09/11/2020,92.164,92.962,92.130,92.830
06/11/2020,92.572,92.819,92.148,92.164
05/11/2020,93.343,93.545,92.485,92.633
04/11/2020,93.092,94.302,93.092,93.478
03/11/2020,94.051,94.051,93.290,93.339
02/11/2020,94.098,94.285,93.976,94.037
30/10/2020,93.918,94.098,93.651,94.098
29/10/2020,93.434,94.102,93.335,93.927
